sra_run	biosample	bioproject	instrument_model	library_layout	oa_id
SRR7637402	SAMN09759908	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0130
SRR7637403	SAMN09759909	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0131
SRR7637404	SAMN09759910	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0132
SRR7637405	SAMN09759911	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0133
SRR7637406	SAMN09759912	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0134
SRR7637407	SAMN09759913	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0135
SRR7637408	SAMN09759914	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0136
SRR7637409	SAMN09759915	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0137
SRR7637410	SAMN09759838	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0138
SRR7637411	SAMN09759839	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0139
SRR7637412	SAMN09759840	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0140
SRR7637413	SAMN09759841	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0141
SRR7637414	SAMN09759842	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0142
SRR7637415	SAMN09759843	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0143
SRR7637416	SAMN09759844	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0144
SRR7637417	SAMN09759845	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0145
SRR7637418	SAMN09759846	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0146
SRR7637419	SAMN09759847	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0147
SRR7637420	SAMN09759792	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0148
SRR7637421	SAMN09759726	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0149
SRR7637422	SAMN09759943	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0150
SRR7637423	SAMN09759988	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0151
SRR7637424	SAMN09759947	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0152
SRR7637425	SAMN09759787	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0153
SRR7637426	SAMN09759782	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0154
SRR7637427	SAMN09759946	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0155
SRR7637428	SAMN09759791	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0156
SRR7637429	SAMN09759790	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0157
SRR7637430	SAMN09759905	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0158
SRR7637431	SAMN09759904	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0159
SRR7637432	SAMN09759903	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0160
SRR7637433	SAMN09759902	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0161
SRR7637434	SAMN09759901	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0162
SRR7637435	SAMN09759900	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0163
SRR7637436	SAMN09759857	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0164
SRR7637437	SAMN09759856	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0165
SRR7637438	SAMN09759855	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0166
SRR7637439	SAMN09759854	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0167
SRR7637440	SAMN09759853	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0168
SRR7637441	SAMN09759852	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0169
SRR7637442	SAMN09759851	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0170
SRR7637443	SAMN09759850	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0171
SRR7637444	SAMN09759849	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0172
SRR7637445	SAMN09759848	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0173
SRR7637446	SAMN09759778	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0174
SRR7637447	SAMN09759781	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0175
SRR7637448	SAMN09759987	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0176
SRR7637449	SAMN09759986	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0177
SRR7637450	SAMN09759985	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0178
SRR7637451	SAMN09759984	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0179
SRR7637452	SAMN09759983	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0180
SRR7637453	SAMN09759982	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0181
SRR7637454	SAMN09759981	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0182
SRR7637455	SAMN09759980	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0183
SRR7637456	SAMN09759979	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0184
SRR7637457	SAMN09759978	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0185
SRR7637458	SAMN09759796	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0186
SRR7637459	SAMN09759717	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0187
SRR7637460	SAMN09759716	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0188
SRR7637461	SAMN09759713	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0189
SRR7637462	SAMN09759712	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0190
SRR7637463	SAMN09759715	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0191
SRR7637464	SAMN09759714	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0192
SRR7637465	SAMN09759709	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0193
SRR7637466	SAMN09759708	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0194
SRR7637467	SAMN09759711	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0195
SRR7637468	SAMN09759710	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0196
SRR7637469	SAMN09759779	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0197
SRR7637470	SAMN09759930	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0198
SRR7637471	SAMN09759931	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0199
SRR7637472	SAMN09759866	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0200
SRR7637473	SAMN09759867	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0201
SRR7637474	SAMN09759934	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0202
SRR7637475	SAMN09759935	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0203
SRR7637476	SAMN09759932	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0204
SRR7637477	SAMN09759933	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0205
SRR7637478	SAMN09759860	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0206
SRR7637479	SAMN09759861	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0207
SRR7637480	SAMN09759858	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0208
SRR7637481	SAMN09759859	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0209
SRR7637482	SAMN09759864	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0210
SRR7637483	SAMN09759865	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0211
SRR7637484	SAMN09759862	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0212
SRR7637485	SAMN09759863	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0213
SRR7637486	SAMN09759705	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0214
SRR7637487	SAMN09759704	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0215
SRR7637488	SAMN09759949	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0216
SRR7637489	SAMN09759702	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0217
SRR7637490	SAMN09759919	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0218
SRR7637491	SAMN09759700	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0219
SRR7637492	SAMN09759699	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0220
SRR7637493	SAMN09759698	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0221
SRR7637494	SAMN09759918	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0222
SRR7637495	SAMN09759707	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0223
SRR7637496	SAMN09759706	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0224
SRR7637497	SAMN09759956	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0225
SRR7637498	SAMN09759877	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0226
SRR7637499	SAMN09759876	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0227
SRR7637500	SAMN09759921	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0228
SRR7637501	SAMN09759920	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0229
SRR7637502	SAMN09759923	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0230
SRR7637503	SAMN09759922	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0231
SRR7637504	SAMN09759925	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0232
SRR7637505	SAMN09759924	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0233
SRR7637506	SAMN09759869	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0234
SRR7637507	SAMN09759868	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0235
SRR7637508	SAMN09759871	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0236
SRR7637509	SAMN09759870	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0237
SRR7637510	SAMN09759873	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0238
SRR7637511	SAMN09759872	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0239
SRR7637512	SAMN09759875	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0240
SRR7637513	SAMN09759874	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0241
SRR7637514	SAMN09759762	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0242
SRR7637515	SAMN09759777	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0243
SRR7637516	SAMN09759776	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0244
SRR7637517	SAMN09759771	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0245
SRR7637518	SAMN09759770	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0246
SRR7637519	SAMN09759769	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0247
SRR7637520	SAMN09759768	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0248
SRR7637521	SAMN09759775	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0249
SRR7637522	SAMN09759774	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0250
SRR7637523	SAMN09759773	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0251
SRR7637524	SAMN09759772	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0252
SRR7637525	SAMN09759760	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0253
SRR7637526	SAMN09759761	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0254
SRR7637527	SAMN09759882	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0255
SRR7637528	SAMN09759883	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0256
SRR7637529	SAMN09759884	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0257
SRR7637530	SAMN09759885	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0258
SRR7637531	SAMN09759878	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0259
SRR7637532	SAMN09759879	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0260
SRR7637533	SAMN09759880	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0261
SRR7637534	SAMN09759881	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0262
SRR7637535	SAMN09759886	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0263
SRR7637536	SAMN09759887	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0264
SRR7637537	SAMN09759797	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0265
SRR7637538	SAMN09759952	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0266
SRR7637539	SAMN09759953	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0267
SRR7637540	SAMN09759954	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0268
SRR7637541	SAMN09759955	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0269
SRR7637542	SAMN09759806	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0270
SRR7637543	SAMN09759807	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0271
SRR7637544	SAMN09759950	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0272
SRR7637545	SAMN09759951	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0273
SRR7637546	SAMN09759802	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0274
SRR7637547	SAMN09759803	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0275
SRR7637548	SAMN09759804	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0276
SRR7637549	SAMN09759805	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0277
SRR7637550	SAMN09759798	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0278
SRR7637551	SAMN09759799	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0279
SRR7637552	SAMN09759800	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0280
SRR7637553	SAMN09759801	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0281
SRR7637554	SAMN09759928	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0282
SRR7637555	SAMN09759763	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0283
SRR7637556	SAMN09759764	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0284
SRR7637557	SAMN09759765	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0285
SRR7637558	SAMN09759758	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0286
SRR7637559	SAMN09759759	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0287
SRR7637560	SAMN09759929	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0288
SRR7637561	SAMN09759957	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0289
SRR7637562	SAMN09759766	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0290
SRR7637563	SAMN09759767	PRJNA484107	Illumina HiSeq 2500	PAIRED	OAAN0291
ERR3014181	SAMEA5190276	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0001
ERR3014182	SAMEA5190276	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0001
ERR3014183	SAMEA5190277	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0002
ERR3014184	SAMEA5190277	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0002
ERR3014185	SAMEA5190278	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0003
ERR3014186	SAMEA5190278	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0003
ERR3014187	SAMEA5190279	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0004
ERR3014188	SAMEA5190279	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0004
ERR3014189	SAMEA5190280	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0005
ERR3014190	SAMEA5190280	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0005
ERR3014191	SAMEA5190281	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0006
ERR3014192	SAMEA5190281	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0006
ERR3014193	SAMEA5190282	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0007
ERR3014194	SAMEA5190282	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0007
ERR3014195	SAMEA5190283	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0008
ERR3014196	SAMEA5190283	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0008
ERR3014197	SAMEA5190284	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0009
ERR3014198	SAMEA5190284	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0009
ERR3014199	SAMEA5190285	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0010
ERR3014200	SAMEA5190285	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0010
ERR3014201	SAMEA5190286	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0011
ERR3014202	SAMEA5190286	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0011
ERR3014203	SAMEA5190287	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0012
ERR3014204	SAMEA5190287	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0012
ERR3014205	SAMEA5190288	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0013
ERR3014206	SAMEA5190288	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0013
ERR3014207	SAMEA5190289	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0014
ERR3014208	SAMEA5190289	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0014
ERR3014209	SAMEA5190290	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0015
ERR3014210	SAMEA5190290	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0015
ERR3014211	SAMEA5190291	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0016
ERR3014212	SAMEA5190291	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0016
ERR3014213	SAMEA5190292	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0017
ERR3014214	SAMEA5190292	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0017
ERR3014215	SAMEA5190293	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0018
ERR3014216	SAMEA5190293	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0018
ERR3014217	SAMEA5190294	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0019
ERR3014218	SAMEA5190294	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0019
ERR3014219	SAMEA5190295	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0020
ERR3014220	SAMEA5190295	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0020
ERR3014221	SAMEA5190296	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0021
ERR3014222	SAMEA5190296	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0021
ERR3014223	SAMEA5190297	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0022
ERR3014224	SAMEA5190297	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0022
ERR3014225	SAMEA5190298	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0023
ERR3014226	SAMEA5190298	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0023
ERR3014227	SAMEA5190299	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0024
ERR3014228	SAMEA5190299	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0024
ERR3014229	SAMEA5190300	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0025
ERR3014230	SAMEA5190300	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0025
ERR3014231	SAMEA5190301	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0026
ERR3014232	SAMEA5190301	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0026
ERR3014233	SAMEA5190302	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0027
ERR3014234	SAMEA5190302	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0027
ERR3014235	SAMEA5190303	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0028
ERR3014236	SAMEA5190303	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0028
ERR3014237	SAMEA5190304	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0029
ERR3014238	SAMEA5190304	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0029
ERR3014239	SAMEA5190305	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0030
ERR3014240	SAMEA5190305	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0030
ERR3014241	SAMEA5190306	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0031
ERR3014242	SAMEA5190306	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0031
ERR3014243	SAMEA5190307	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0032
ERR3014244	SAMEA5190307	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0032
ERR3014245	SAMEA5190308	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0033
ERR3014246	SAMEA5190308	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0033
ERR3014247	SAMEA5190309	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0034
ERR3014248	SAMEA5190309	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0034
ERR3014249	SAMEA5190310	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0035
ERR3014250	SAMEA5190310	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0035
ERR3014251	SAMEA5190311	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0036
ERR3014252	SAMEA5190311	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0036
ERR3014253	SAMEA5190312	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0037
ERR3014254	SAMEA5190312	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0037
ERR3014255	SAMEA5190313	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0038
ERR3014256	SAMEA5190313	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0038
ERR3014257	SAMEA5190314	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0039
ERR3014258	SAMEA5190314	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0039
ERR3014259	SAMEA5190315	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0040
ERR3014260	SAMEA5190315	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0040
ERR3014261	SAMEA5190316	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0041
ERR3014262	SAMEA5190316	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0041
ERR3014263	SAMEA5190317	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0042
ERR3014264	SAMEA5190317	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0042
ERR3014265	SAMEA5190318	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0043
ERR3014266	SAMEA5190318	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0043
ERR3014267	SAMEA5190319	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0044
ERR3014268	SAMEA5190319	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0044
ERR3014269	SAMEA5190320	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0045
ERR3014270	SAMEA5190320	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0045
ERR3014271	SAMEA5190321	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0046
ERR3014272	SAMEA5190321	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0046
ERR3014273	SAMEA5190322	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0047
ERR3014274	SAMEA5190322	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0047
ERR3014275	SAMEA5190323	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0048
ERR3014276	SAMEA5190323	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0048
ERR3014277	SAMEA5190324	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0049
ERR3014278	SAMEA5190324	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0049
ERR3014279	SAMEA5190325	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0050
ERR3014280	SAMEA5190325	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0050
ERR3014281	SAMEA5190326	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0051
ERR3014282	SAMEA5190326	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0051
ERR3014283	SAMEA5190327	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0052
ERR3014284	SAMEA5190327	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0052
ERR3014285	SAMEA5190328	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0053
ERR3014286	SAMEA5190328	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0053
ERR3014287	SAMEA5190329	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0054
ERR3014288	SAMEA5190329	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0054
ERR3014289	SAMEA5190330	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0055
ERR3014290	SAMEA5190330	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0055
ERR3014291	SAMEA5190331	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0056
ERR3014292	SAMEA5190331	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0056
ERR3014293	SAMEA5190332	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0057
ERR3014294	SAMEA5190332	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0057
ERR3014295	SAMEA5190333	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0058
ERR3014296	SAMEA5190333	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0058
ERR3014297	SAMEA5190334	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0059
ERR3014298	SAMEA5190334	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0059
ERR3014299	SAMEA5190335	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0060
ERR3014300	SAMEA5190335	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0060
ERR3014301	SAMEA5190336	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0061
ERR3014302	SAMEA5190336	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0061
ERR3014303	SAMEA5190337	PRJEB30473	Illumina HiSeq 2500	PAIRED	OALL0062
