oa_id	dataset	ecotype_id	sample_name	biosample	species	latitude	longitude	elevation	locality	country	country_code	collector	collection_date	collection_notes	cs_number	ploidy	internal_data	pooled_plants
OAHS0017	HS		Alyr_PL_PL-S5-1-2	SAMN06141189	Arabidopsis lyrata subsp. petraea	49.650001525878906	11.483333587646484		Plech	Germany	DEU	Savolainen et al.		location from Hamala & Savolainen				
OAHS0021	HS		Alyr_MA_MA605-3g	SAMN06141193	Arabidopsis lyrata subsp. lyrata	36.41666793823242	-79.96666717529297		Mayodan	USA	USA	David Remington		location from Pyhajarvi et al.				
OAHS0026	HS		Alyr_MA_Ncm8-4	SAMN06141198	Arabidopsis lyrata subsp. lyrata	36.41666793823242	-79.96666717529297		Mayodan	USA	USA	David Remington		location from Pyhajarvi et al.				
OAHS0029	HS		Alyr_KAR_C180_P4	SAMN06159140	Arabidopsis lyrata subsp. petraea	62.91666793823242	34.41666793823242		Karhumaki	Russia	RUS	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0023	HS		Alyr_MA_MA622-1g	SAMN06141195	Arabidopsis lyrata subsp. lyrata	36.41666793823242	-79.96666717529297		Mayodan	USA	USA	David Remington		location from Pyhajarvi et al.				
OAHS0007	HS		Alyr_STU_C101_P2	SAMN06141179	Arabidopsis lyrata subsp. petraea	63.20000076293945	18.950000762939453		Stubbsand	Sweden	SWE	Savolainen et al.		location from Hamala & Savolainen				
OAHS0011	HS		Alyr_STU_STU_198	SAMN06141183	Arabidopsis lyrata subsp. petraea	63.20000076293945	18.950000762939453		Stubbsand	Sweden	SWE	Savolainen et al.		location from Hamala & Savolainen				
OAHS0002	HS		Alyr_SP_Sp164-1g	SAMN06141174	Arabidopsis lyrata subsp. petraea	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0005	HS		Alyr_SP_Sp76-3g	SAMN06141177	Arabidopsis lyrata subsp. petraea	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0001	HS		Alyr_SP_Sp154-4g	SAMN06141173	Arabidopsis lyrata subsp. petraea	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0024	HS		Alyr_MA_MA625-1g	SAMN06141196	Arabidopsis lyrata subsp. lyrata	36.41666793823242	-79.96666717529297		Mayodan	USA	USA	David Remington		location from Pyhajarvi et al.				
OAHS0030	HS		Alyr_KAR_KAR_1456	SAMN06159141	Arabidopsis lyrata subsp. petraea	62.91666793823242	34.41666793823242		Karhumaki	Russia	RUS	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0012	HS		Alyr_STU_STU_56	SAMN06141184	Arabidopsis lyrata subsp. petraea	63.20000076293945	18.950000762939453		Stubbsand	Sweden	SWE	Savolainen et al.		location from Hamala & Savolainen				
OAHS0020	HS		Alyr_PL_PL-S8-1-3	SAMN06141192	Arabidopsis lyrata subsp. petraea	49.650001525878906	11.483333587646484		Plech	Germany	DEU	Savolainen et al.		location from Hamala & Savolainen				
OAHS0041	HS		T1-18	SAMN09069407	Arabidopsis lyrata	63.099998474121094	9.033333778381348		Sunndalsora	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0042	HS		T1-19	SAMN09069408	Arabidopsis lyrata	63.099998474121094	9.033333778381348		Sunndalsora	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0043	HS		T1-25	SAMN09069409	Arabidopsis lyrata	63.099998474121094	9.033333778381348		Sunndalsora	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0044	HS		T1-4	SAMN09069410	Arabidopsis lyrata	63.099998474121094	9.033333778381348		Sunndalsora	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0045	HS		T3-1	SAMN09069411	Arabidopsis lyrata	62.45940017700195	8.934900283813477		Grovudalen	Norway	NOR			location from locality name				
OAHS0046	HS		T3-2	SAMN09069412	Arabidopsis lyrata	62.45940017700195	8.934900283813477		Grovudalen	Norway	NOR			location from locality name				
OAHS0047	HS		T3-3	SAMN09069413	Arabidopsis lyrata	62.45940017700195	8.934900283813477		Grovudalen	Norway	NOR			location from locality name				
OAHS0048	HS		T3-5	SAMN09069414	Arabidopsis lyrata	62.45940017700195	8.934900283813477		Grovudalen	Norway	NOR			location from locality name				
OAHS0049	HS		T3-6	SAMN09069415	Arabidopsis lyrata	62.45940017700195	8.934900283813477		Grovudalen	Norway	NOR			location from locality name				
OAHS0050	HS		J3-1	SAMN09069416	Arabidopsis lyrata	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0035	HS		J1-2	SAMN09069401	Arabidopsis lyrata	62.400001525878906	8.949999809265137		Lom	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0036	HS		J1-3	SAMN09069402	Arabidopsis lyrata	62.400001525878906	8.949999809265137		Lom	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0037	HS		J1-7	SAMN09069403	Arabidopsis lyrata	62.400001525878906	8.949999809265137		Lom	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0038	HS		J1-8	SAMN09069404	Arabidopsis lyrata	62.400001525878906	8.949999809265137		Lom	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0031	HS		J1-10	SAMN09069397	Arabidopsis lyrata	62.400001525878906	8.949999809265137		Lom	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0032	HS		J1-1	SAMN09069398	Arabidopsis lyrata	62.400001525878906	8.949999809265137		Lom	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0033	HS		J1-20	SAMN09069399	Arabidopsis lyrata	62.400001525878906	8.949999809265137		Lom	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0034	HS		J1-22	SAMN09069400	Arabidopsis lyrata	62.400001525878906	8.949999809265137		Lom	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0039	HS		J1-9	SAMN09069405	Arabidopsis lyrata	62.400001525878906	8.949999809265137		Lom	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0040	HS		T1-11	SAMN09069406	Arabidopsis lyrata	63.099998474121094	9.033333778381348		Sunndalsora	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0056	HS		J3-7	SAMN09069422	Arabidopsis lyrata	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0055	HS		J3-6	SAMN09069421	Arabidopsis lyrata	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0052	HS		J3-3	SAMN09069418	Arabidopsis lyrata	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0051	HS		J3-2	SAMN09069417	Arabidopsis lyrata	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0054	HS		J3-5	SAMN09069420	Arabidopsis lyrata	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0053	HS		J3-4	SAMN09069419	Arabidopsis lyrata	62.03333282470703	8.666666984558105		Spiterstulen	Norway	NOR	Savolainen et al.		location from Pyhajarvi et al.				
OAHS0061	HS		T4-19	SAMN12086031	Arabidopsis lyrata	63.233333587646484	9.5		Nedre Kamtjern	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0062	HS		T4-23	SAMN12086032	Arabidopsis lyrata	63.233333587646484	9.5		Nedre Kamtjern	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0063	HS		T4-25	SAMN12086033	Arabidopsis lyrata	63.233333587646484	9.5		Nedre Kamtjern	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0064	HS		T4-27	SAMN12086034	Arabidopsis lyrata	63.233333587646484	9.5		Nedre Kamtjern	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0057	HS		T4-11	SAMN12086027	Arabidopsis lyrata	63.233333587646484	9.5		Nedre Kamtjern	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0058	HS		T4-14	SAMN12086028	Arabidopsis lyrata	63.233333587646484	9.5		Nedre Kamtjern	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0059	HS		T4-15	SAMN12086029	Arabidopsis lyrata	63.233333587646484	9.5		Nedre Kamtjern	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0060	HS		T4-16	SAMN12086030	Arabidopsis lyrata	63.233333587646484	9.5		Nedre Kamtjern	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAHS0065	HS		T4-3	SAMN12086035	Arabidopsis lyrata	63.233333587646484	9.5		Nedre Kamtjern	Norway	NOR	Savolainen et al.		location from Hamala & Savolainen				
OAPS0002	PS		AT2a	SAMEA104188560	Arabidopsis thaliana	52.945976	-4.00273	60	Snowdonia National Park\, Wales	United Kingdom	GBR	Alexander S. T. Papadopulos\, Royal Botanic Gardens\, Kew.	2016-05-18			diploid		
OAPS0001	PS		AT1a	SAMEA104188559	Arabidopsis thaliana	52.945976	-4.00273	60	Snowdonia National Park\, Wales	United Kingdom	GBR	Alexander S. T. Papadopulos\, Royal Botanic Gardens\, Kew.	2016-05-18			diploid		
OAPS0004	PS		AL2a	SAMEA104188562	Arabidopsis lyrata subsp. petraea	52.985168	-4.003754	700	Snowdonia National Park\, Wales	United Kingdom	GBR	Alexander S. T. Papadopulos\, Royal Botanic Gardens\, Kew.	2016-05-19			diploid		
OAPS0003	PS		AL1a	SAMEA104188561	Arabidopsis lyrata subsp. petraea	52.985168	-4.003754	700	Snowdonia National Park\, Wales	United Kingdom	GBR	Alexander S. T. Papadopulos\, Royal Botanic Gardens\, Kew.	2016-05-19			diploid		
OABO0016	BO		74E	SAMN10132515	Arabidopsis lyrata subsp. petraea	47.970001220703125	16.15999984741211		Austria: Lower Austria; Baden\, W of Bad Voeslau\, rock outcrops around Voslauerhutte	Austria	AUT	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-18					
OABO0018	BO		174E	SAMN10132517	Arabidopsis lyrata subsp. petraea	50.060001373291016	14.069999694824219		Czech Republic: Central Bohemian; Beroun\, mixed oak forest along forest road E of main road leading from Nouzov to Chynava\, NW of Male Kysice	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-22					
OABO0011	BO		DHL	SAMN10132510	Arabidopsis neglecta subsp. neglecta	49.1647	20.14589	1942	Slovakia: Presovsky kraj; Vysoke Tatry\, Velicka dolina\, along rivulet flowing out of Dhle pleso\, along green-marked trail leading to Pol'sky hreben	Slovakia	SVK	A. Guggisberg\, G. Mansion\, Z. Kyselova	2012-06-29					
OABO0012	BO		HLI	SAMN10132511	Arabidopsis neglecta subsp. neglecta	49.17777	20.0369	1807	Slovakia: Presovsky kraj; Vysoke Tatry\, Hlinska dolina\, along Hlinsky potok\, along blue-marked trail leading to Vysne Koprovske sedlo	Slovakia	SVK	A. Guggisberg\, G. Mansion\, Z. Kyselova	2012-06-30					
OABO0014	BO		ZEL	SAMN10132513	Arabidopsis neglecta subsp. neglecta	49.20653	20.21506	1625	Slovakia: Presovsky kraj; Vysoke Tatry\, Zelene Pleso\, screes and rocks above the lake	Slovakia	SVK	F. Kolar\, E. Zaveska\, S. Spaniel\, M. Kolnik\, K. Marhold	2012-08-01					
OABO0020	BO		172H	SAMN10132519	Arabidopsis lyrata subsp. petraea	49.11000061035156	16.299999237060547		Czech Republic: South Moravian; Brno-venkov\, beech-robinia coppice along the Oslava river\, N of Nova Ves\, SW of Oslavany	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-21					
OABO0002	BO		PER	SAMN10132501	Arabidopsis lyrata subsp. petraea	47.9181166	15.9741833	626	Austria: Lower Austria; Wiener Neustadt-Land\, rock boulders along road leading from Pernitz to Pottenstein	Austria	AUT	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-18					
OABO0004	BO		POT	SAMN10132503	Arabidopsis lyrata subsp. petraea	49.7543166	11.420633	417	Germany: Bavaria; Upper Franconia\, Bayreuth\, around Teufelshoehle\, S of Pottenstein	Germany	DEU	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-23					
OABO0006	BO		OSL	SAMN10132505	Arabidopsis lyrata subsp. petraea	49.117533	16.305933	243	Czech Republic: South Moravian; Brno-venkov\, beech-robinia coppice along the Oslava river\, N of Nova Ves\, SW of Oslavany	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-21					
OABO0009	BO		HAR	SAMN10132508	Arabidopsis arenosa	48.82245	19.02418	695	Slovakia: Banskobystricky kraj; Vel'ka Fatra\, Horehronie\, between Maly sturec and Harmanec\, NW of Horny Harmanec	Slovakia	SVK	A. Guggisberg\, G. Mansion	2012-06-26					
OABO0022	BO		88G	SAMN10132521	Arabidopsis lyrata subsp. petraea	47.90999984741211	15.970000267028809		Austria: Lower Austria; Wiener Neustadt-Land\, rock boulders along road leading from Pernitz to Pottenstein	Austria	AUT	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-18					
OABO0024	BO		112K	SAMN10132523	Arabidopsis lyrata subsp. petraea	49.619998931884766	11.510000228881836		Germany: Bavaria; Upper Franconia\, Nurnberger Land\, between Velden and Pfaffenhofen\, pine forest near junction with Hohenstrasse	Germany	DEU	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-23					
OABO0026	BO		133H	SAMN10132525	Arabidopsis lyrata subsp. petraea	49.75	11.420000076293945		Germany: Bavaria; Upper Franconia\, Bayreuth\, around Teufelshoehle\, S of Pottenstein	Germany	DEU	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-23					
OABO0028	BO		170G	SAMN10132527	Arabidopsis lyrata subsp. petraea	49.7400016784668	13		Czech Republic: Plzen; Tachov\, steep slope in pine forest S of Stribro train station\, at the end of road passing underneath railway	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-22					
OABO0029	BO		170K	SAMN10132528	Arabidopsis lyrata subsp. petraea	49.7400016784668	13		Czech Republic: Plzen; Tachov\, steep slope in pine forest S of Stribro train station\, at the end of road passing underneath railway	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-22					
OABO0015	BO		74B	SAMN10132514	Arabidopsis lyrata subsp. petraea	47.970001220703125	16.15999984741211		Austria: Lower Austria; Baden\, W of Bad Voeslau\, rock outcrops around Voslauerhutte	Austria	AUT	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-18					
OABO0017	BO		174D	SAMN10132516	Arabidopsis lyrata subsp. petraea	50.060001373291016	14.069999694824219		Czech Republic: Central Bohemian; Beroun\, mixed oak forest along forest road E of main road leading from Nouzov to Chynava\, NW of Male Kysice	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-22					
OABO0013	BO		VEL	SAMN10132512	Arabidopsis neglecta subsp. neglecta	49.1762	20.16093	1976	Slovakia: Presovsky kraj; Vysoke Tatry\, Vel'ka Studena dolina\, along rivulet flowing down Vychodna Vysoka\, along blue-marked trail leading to Sadlo Prielom\, between Zbojnicka chata and saddle	Slovakia	SVK	A. Guggisberg\, G. Mansion	2012-07-01					
OABO0019	BO		172F	SAMN10132518	Arabidopsis lyrata subsp. petraea	49.11000061035156	16.299999237060547		Czech Republic: South Moravian; Brno-venkov\, beech-robinia coppice along the Oslava river\, N of Nova Ves\, SW of Oslavany	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-21					
OABO0001	BO		BAD	SAMN10132500	Arabidopsis lyrata subsp. petraea	47.979	16.1644	492	Austria: Lower Austria; Baden\, W of Bad Voeslau\, rock outcrops around Voslauerhutte	Austria	AUT	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-18					
OABO0003	BO		PLE	SAMN10132502	Arabidopsis lyrata subsp. petraea	49.627166	11.5111	484	Germany: Bavaria; Upper Franconia\, Nurnberger Land\, between Velden and Pfaffenhofen\, pine forest near junction with Hohenstrasse	Germany	DEU	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-23					
OABO0005	BO		MAL	SAMN10132504	Arabidopsis lyrata subsp. petraea	50.0664833	14.075466	374	Czech Republic: Central Bohemian; Beroun\, mixed oak forest along forest road E of main road leading from Nouzov to Chynava\, NW of Male Kysice	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-22					
OABO0007	BO		STR	SAMN10132506	Arabidopsis lyrata subsp. petraea	49.73755	12.9979833	316	Czech Republic: Plzen; Tachov\, steep slope in pine forest S of Stribro train station\, at the end of road passing underneath railway	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-22					
OABO0008	BO		CIE	SAMN10132507	Arabidopsis arenosa	49.01997	19.90734	1152	Slovakia: Zilinsky kraj; Nitze Tatry\, Liptov\, rocky outcrops along road leading to upper reservoir of Chierny Vah pumping water power station	Slovakia	SVK	A. Guggisberg\, G. Mansion\, L. Paule	2012-06-27					
OABO0010	BO		PUS	SAMN10132509	Arabidopsis arenosa	48.88552	20.23937	917	Slovakia: Banskobystricky-Presovsky kraj; Nitze Tatry-Slovensky raj\, Horehronie\, at intersection of Puste Pole	Slovakia	SVK	A. Guggisberg\, G. Mansion\, L. Paule	2012-06-27					
OABO0021	BO		88D	SAMN10132520	Arabidopsis lyrata subsp. petraea	47.90999984741211	15.970000267028809		Austria: Lower Austria; Wiener Neustadt-Land\, rock boulders along road leading from Pernitz to Pottenstein	Austria	AUT	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-18					
OABO0023	BO		112J	SAMN10132522	Arabidopsis lyrata subsp. petraea	49.619998931884766	11.510000228881836		Germany: Bavaria; Upper Franconia\, Nurnberger Land\, between Velden and Pfaffenhofen\, pine forest near junction with Hohenstrasse	Germany	DEU	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-23					
OABO0025	BO		133D	SAMN10132524	Arabidopsis lyrata subsp. petraea	49.75	11.420000076293945		Germany: Bavaria; Upper Franconia\, Bayreuth\, around Teufelshoehle\, S of Pottenstein	Germany	DEU	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-23					
OABO0027	BO		170A	SAMN10132526	Arabidopsis lyrata subsp. petraea	49.7400016784668	13		Czech Republic: Plzen; Tachov\, steep slope in pine forest S of Stribro train station\, at the end of road passing underneath railway	Czech Republic	CZE	A. Guggisberg\, G. Muir\, R. Schmickl	2012-04-22					
OAGN0008	GN		NC1:3:1	SAMN04934469	Arabidopsis thaliana	36.01510833	-78.68945			USA	USA							
OAGN0004	GN		HVSQ-17	SAMN04934465	Arabidopsis thaliana	42.36683056	-71.10598889			USA	USA				CS22359			
OAGN0027	GN		WAR	SAMN04934488	Arabidopsis thaliana	41.8965	-71.43074444			USA	USA				CS8143			
OAGN0005	GN		HVSQ-10	SAMN04934466	Arabidopsis thaliana	42.36683056	-71.10598889			USA	USA				CS22354			
OAGN0001	GN		Knox-1	SAMN04934462	Arabidopsis thaliana	41.29526944	-86.62071111			USA	USA				CS22401			
OAGN0022	GN		LIN	SAMN04934483	Arabidopsis thaliana	41.72883889	-71.28213889			USA	USA				CS8144			
OAGN0015	GN		Tol-3	SAMN04934476	Arabidopsis thaliana	41.65378056	-83.53613056			USA	USA				CS8023			
OAGN0006	GN		FOR3	SAMN04934467	Arabidopsis thaliana	42.36666667	-71.15			USA	USA							
OAGN0021	GN		PA-DT1:15	SAMN04934482	Arabidopsis thaliana	40.29760556	-75.14444444			USA	USA							
OAGN0013	GN		RP15	SAMN04934474	Arabidopsis thaliana	42.44048889	-76.49535833			USA	USA				CS22376			
OAGN0002	GN		Knox-9	SAMN04934463	Arabidopsis thaliana	41.29526944	-86.62071111			USA	USA				CS22409			
OAGN0023	GN		LIN_S14	SAMN04934484	Arabidopsis thaliana	41.9	-71.43333333			USA	USA							
OAGN0010	GN		CSHL-5	SAMN04934471	Arabidopsis thaliana	40.87063056	-73.4583			USA	USA				CS22423			
OAGN0016	GN		PA-DT4:3	SAMN04934477	Arabidopsis thaliana	40.29166667	-75.13388889			USA	USA							
OAGN0024	GN		LIN_S11	SAMN04934485	Arabidopsis thaliana	41.9	-71.43333333			USA	USA							
OAGN0017	GN		Lime	SAMN04934478	Arabidopsis thaliana	40.56136667	-75.39581389			USA	USA				CS8070			
OAGN0011	GN		CSHL-10	SAMN04934472	Arabidopsis thaliana	40.87063056	-73.4583			USA	USA				CS22428			
OAGN0003	GN		Knox-7	SAMN04934464	Arabidopsis thaliana	41.29526944	-86.62071111			USA	USA				CS22407			
OAGN0018	GN		PA-DT1:13	SAMN04934479	Arabidopsis thaliana	40.29760556	-75.14444444			USA	USA							
OAGN0019	GN		PA-DT1:12	SAMN04934480	Arabidopsis thaliana	40.29760556	-75.14444444			USA	USA							
OAGN0025	GN		LIN-F17	SAMN04934486	Arabidopsis thaliana	41.9	-71.43333333			USA	USA							
OAGN0020	GN		PA-DT1:2	SAMN04934481	Arabidopsis thaliana	40.29760556	-75.14444444			USA	USA							
OAGN0009	GN		NC1:21:1	SAMN04934470	Arabidopsis thaliana	36.01510833	-78.68945			USA	USA							
OAGN0014	GN		Tol-8	SAMN04934475	Arabidopsis thaliana	41.65378056	-83.53613056			USA	USA				CS8028			
OAGN0007	GN		Kin-0	SAMN04934468	Arabidopsis thaliana	42.5	-84.5			USA	USA				CS6755			
OAGN0012	GN		RP8	SAMN04934473	Arabidopsis thaliana	42.44048889	-76.49535833			USA	USA				CS22369			
OAGN0026	GN		LIN-F5	SAMN04934487	Arabidopsis thaliana	41.9	-71.43333333			USA	USA							
OASN0027	SN		16CTPNR023	SAMEA7818622	Arabidopsis thaliana	41.76705	-72.57427		CTPN	USA	USA		2016					
OASN0033	SN		16CTRP008	SAMEA7818636	Arabidopsis thaliana	41.95186	-71.957		CTRP	USA	USA		2016					
OASN0024	SN		16CTDERBY039	SAMEA7818616	Arabidopsis thaliana	41.3302	-73.078209		CTDE	USA	USA		2016					
OASN0028	SN		16CTPNR025	SAMEA7818624	Arabidopsis thaliana	41.76705	-72.57427		CTPN	USA	USA		2016					
OASN0038	SN		16CTRP017	SAMEA7818644	Arabidopsis thaliana	41.95186	-71.957		CTRP	USA	USA		2016					
OASN0039	SN		16CTRP018	SAMEA7818645	Arabidopsis thaliana	41.95186	-71.957		CTRP	USA	USA		2016					
OASN0040	SN		16CTRP023	SAMEA7818647	Arabidopsis thaliana	41.95186	-71.957		CTRP	USA	USA		2016					
OASN0036	SN		16CTRP015	SAMEA7818642	Arabidopsis thaliana	41.95186	-71.957		CTRP	USA	USA		2016					
OASN0034	SN		16CTRP009	SAMEA7818637	Arabidopsis thaliana	41.95186	-71.957		CTRP	USA	USA		2016					
