library	run	sample	include	is_sra
SRR5124995	PRJNA357372	OAHS0007	Y	Y
SRR5124996	PRJNA357372	OAHS0011	Y	Y
SRR5124997	PRJNA357372	OAHS0002	Y	Y
SRR5124998	PRJNA357372	OAHS0005	Y	Y
SRR5124999	PRJNA357372	OAHS0001	Y	Y
SRR5125000	PRJNA357372	OAHS0024	Y	Y
SRR5125001	PRJNA357372	OAHS0030	Y	Y
SRR5125002	PRJNA357372	OAHS0012	Y	Y
SRR5125003	PRJNA357372	OAHS0020	Y	Y
SRR7119523	PRJNA459481	OAHS0041	Y	Y
SRR7119524	PRJNA459481	OAHS0042	Y	Y
SRR7119525	PRJNA459481	OAHS0043	Y	Y
SRR7119526	PRJNA459481	OAHS0044	Y	Y
SRR7119527	PRJNA459481	OAHS0045	Y	Y
SRR7119528	PRJNA459481	OAHS0046	Y	Y
SRR7119529	PRJNA459481	OAHS0047	Y	Y
SRR7119530	PRJNA459481	OAHS0048	Y	Y
SRR7119531	PRJNA459481	OAHS0049	Y	Y
SRR7119532	PRJNA459481	OAHS0050	Y	Y
SRR7119533	PRJNA459481	OAHS0035	Y	Y
SRR7119534	PRJNA459481	OAHS0036	Y	Y
SRR7119535	PRJNA459481	OAHS0037	Y	Y
SRR7119536	PRJNA459481	OAHS0038	Y	Y
SRR7119537	PRJNA459481	OAHS0031	Y	Y
SRR7119538	PRJNA459481	OAHS0032	Y	Y
SRR7119539	PRJNA459481	OAHS0033	Y	Y
SRR7119540	PRJNA459481	OAHS0034	Y	Y
SRR7119541	PRJNA459481	OAHS0039	Y	Y
SRR7119542	PRJNA459481	OAHS0040	Y	Y
SRR7119543	PRJNA459481	OAHS0056	Y	Y
SRR7119544	PRJNA459481	OAHS0055	Y	Y
SRR7119545	PRJNA459481	OAHS0052	Y	Y
SRR7119546	PRJNA459481	OAHS0051	Y	Y
SRR7119547	PRJNA459481	OAHS0054	Y	Y
SRR7119548	PRJNA459481	OAHS0053	Y	Y
SRR9319641	PRJNA459481	OAHS0061	Y	Y
SRR9319642	PRJNA459481	OAHS0062	Y	Y
SRR9319643	PRJNA459481	OAHS0063	Y	Y
SRR9319644	PRJNA459481	OAHS0064	Y	Y
SRR9319645	PRJNA459481	OAHS0057	Y	Y
SRR9319646	PRJNA459481	OAHS0058	Y	Y
SRR9319647	PRJNA459481	OAHS0059	Y	Y
SRR9319648	PRJNA459481	OAHS0060	Y	Y
SRR9319649	PRJNA459481	OAHS0065	Y	Y
ERR2088729	PRJEB22018	OAPS0002	Y	Y
ERR2088730	PRJEB22018	OAPS0001	Y	Y
ERR2088731	PRJEB22018	OAPS0004		Y
ERR2088732	PRJEB22018	OAPS0003		Y
ERR2088733	PRJEB22018	OAPS0001	Y	Y
ERR2088734	PRJEB22018	OAPS0001	Y	Y
ERR2088735	PRJEB22018	OAPS0002	Y	Y
ERR2088736	PRJEB22018	OAPS0002	Y	Y
ERR2088737	PRJEB22018	OAPS0003	Y	Y
ERR2088738	PRJEB22018	OAPS0003	Y	Y
ERR2088739	PRJEB22018	OAPS0004	Y	Y
ERR2088740	PRJEB22018	OAPS0004	Y	Y
SRR7904933	PRJNA493227	OABO0016	Y	Y
SRR7904935	PRJNA493227	OABO0018	Y	Y
SRR7904936	PRJNA493227	OABO0011		Y
SRR7904937	PRJNA493227	OABO0012	Y	Y
SRR7904939	PRJNA493227	OABO0014	Y	Y
SRR7904941	PRJNA493227	OABO0020	Y	Y
SRR7904943	PRJNA493227	OABO0002		Y
SRR7904945	PRJNA493227	OABO0004		Y
SRR7904947	PRJNA493227	OABO0006		Y
SRR7904950	PRJNA493227	OABO0009		Y
SRR7904952	PRJNA493227	OABO0022	Y	Y
SRR7904954	PRJNA493227	OABO0024	Y	Y
SRR7904956	PRJNA493227	OABO0026	Y	Y
SRR7904958	PRJNA493227	OABO0028	Y	Y
SRR7904960	PRJNA493227	OABO0029	Y	Y
SRR7904932	PRJNA493227	OABO0015	Y	Y
SRR7904934	PRJNA493227	OABO0017	Y	Y
SRR7904938	PRJNA493227	OABO0013	Y	Y
SRR7904940	PRJNA493227	OABO0019	Y	Y
SRR7904942	PRJNA493227	OABO0001	Y	Y
SRR7904944	PRJNA493227	OABO0003	Y	Y
SRR7904946	PRJNA493227	OABO0005		Y
SRR7904948	PRJNA493227	OABO0007		Y
SRR7904949	PRJNA493227	OABO0008		Y
SRR7904951	PRJNA493227	OABO0010	Y	Y
SRR7904953	PRJNA493227	OABO0021	Y	Y
SRR7904955	PRJNA493227	OABO0023	Y	Y
SRR7904957	PRJNA493227	OABO0025	Y	Y
SRR7904959	PRJNA493227	OABO0027	Y	Y
SRR3473136	PRJNA288374	OAGN0008	Y	Y
SRR3473137	PRJNA288374	OAGN0004	Y	Y
SRR3473138	PRJNA288374	OAGN0027	Y	Y
SRR3473139	PRJNA288374	OAGN0005	Y	Y
SRR3473140	PRJNA288374	OAGN0001	Y	Y
SRR3473141	PRJNA288374	OAGN0022	Y	Y
SRR3473142	PRJNA288374	OAGN0015	Y	Y
SRR3473144	PRJNA288374	OAGN0006	Y	Y
SRR3473145	PRJNA288374	OAGN0021	Y	Y
SRR3473146	PRJNA288374	OAGN0013	Y	Y
SRR3473147	PRJNA288374	OAGN0002	Y	Y
SRR3473149	PRJNA288374	OAGN0023	Y	Y
SRR3473150	PRJNA288374	OAGN0010	Y	Y
SRR3473151	PRJNA288374	OAGN0016	Y	Y
SRR3473152	PRJNA288374	OAGN0024	Y	Y
SRR3473153	PRJNA288374	OAGN0017	Y	Y
SRR3473154	PRJNA288374	OAGN0011	Y	Y
SRR3473155	PRJNA288374	OAGN0003	Y	Y
SRR3473156	PRJNA288374	OAGN0018	Y	Y
SRR3473157	PRJNA288374	OAGN0019	Y	Y
SRR3473158	PRJNA288374	OAGN0025	Y	Y
SRR3473159	PRJNA288374	OAGN0020	Y	Y
SRR3473160	PRJNA288374	OAGN0009	Y	Y
SRR3473161	PRJNA288374	OAGN0014	Y	Y
SRR3473162	PRJNA288374	OAGN0007	Y	Y
SRR3473163	PRJNA288374	OAGN0012	Y	Y
SRR3473167	PRJNA288374	OAGN0026	Y	Y
ERR5100092	PRJEB42417	OASN0027	Y	Y
ERR5100093	PRJEB42417	OASN0033	Y	Y
ERR5100094	PRJEB42417	OASN0024	Y	Y
ERR5100096	PRJEB42417	OASN0028	Y	Y
ERR5100097	PRJEB42417	OASN0038	Y	Y
ERR5100098	PRJEB42417	OASN0039	Y	Y
ERR5100099	PRJEB42417	OASN0040	Y	Y
ERR5100100	PRJEB42417	OASN0036	Y	Y
ERR5100101	PRJEB42417	OASN0034	Y	Y
ERR5100104	PRJEB42417	OASN0031	Y	Y
ERR5100106	PRJEB42417	OASN0029	Y	Y
ERR5100109	PRJEB42417	OASN0026	Y	Y
ERR5100111	PRJEB42417	OASN0035	Y	Y
ERR5100113	PRJEB42417	OASN0037	Y	Y
ERR5100116	PRJEB42417	OASN0042	Y	Y
ERR5100117	PRJEB42417	OASN0025	Y	Y
ERR5100118	PRJEB42417	OASN0030	Y	Y
ERR5100119	PRJEB42417	OASN0049	Y	Y
ERR5100121	PRJEB42417	OASN0045	Y	Y
ERR5100125	PRJEB42417	OASN0050	Y	Y
ERR5100126	PRJEB42417	OASN0052	Y	Y
ERR5100127	PRJEB42417	OASN0054	Y	Y
ERR5100129	PRJEB42417	OASN0053	Y	Y
ERR5100132	PRJEB42417	OASN0056	Y	Y
ERR5100133	PRJEB42417	OASN0057	Y	Y
ERR5100134	PRJEB42417	OASN0059	Y	Y
ERR5100137	PRJEB42417	OASN0062	Y	Y
ERR5100139	PRJEB42417	OASN0058	Y	Y
ERR5100141	PRJEB42417	OASN0048	Y	Y
ERR5100142	PRJEB42417	OASN0051	Y	Y
ERR5100143	PRJEB42417	OASN0046	Y	Y
ERR5100145	PRJEB42417	OASN0043	Y	Y
ERR5100146	PRJEB42417	OASN0044	Y	Y
ERR5100148	PRJEB42417	OASN0032	Y	Y
ERR5100149	PRJEB42417	OASN0067	Y	Y
ERR5100150	PRJEB42417	OASN0023	Y	Y
ERR5100151	PRJEB42417	OASN0060	Y	Y
ERR5100152	PRJEB42417	OASN0072	Y	Y
ERR5100155	PRJEB42417	OASN0071	Y	Y
ERR5100156	PRJEB42417	OASN0047	Y	Y
ERR5100157	PRJEB42417	OASN0061	Y	Y
ERR5100162	PRJEB42417	OASN0076	Y	Y
ERR5100165	PRJEB42417	OASN0073	Y	Y
ERR5100167	PRJEB42417	OASN0055	Y	Y
ERR5100171	PRJEB42417	OASN0041	Y	Y
ERR5100176	PRJEB42417	OASN0080	Y	Y
ERR5100177	PRJEB42417	OASN0077	Y	Y
ERR5100182	PRJEB42417	OASN0079	Y	Y
ERR5100186	PRJEB42417	OASN0074	Y	Y
ERR5100189	PRJEB42417	OASN0081	Y	Y
ERR5100190	PRJEB42417	OASN0082	Y	Y
ERR5100193	PRJEB42417	OASN0070	Y	Y
ERR5100194	PRJEB42417	OASN0078	Y	Y
ERR5100195	PRJEB42417	OASN0085	Y	Y
ERR5100196	PRJEB42417	OASN0083	Y	Y
ERR5100197	PRJEB42417	OASN0084	Y	Y
ERR5100198	PRJEB42417	OASN0068	Y	Y
ERR5100200	PRJEB42417	OASN0086	Y	Y
ERR5100201	PRJEB42417	OASN0064	Y	Y
ERR5100202	PRJEB42417	OASN0091	Y	Y
ERR5100203	PRJEB42417	OASN0089	Y	Y
ERR5100205	PRJEB42417	OASN0092	Y	Y
ERR5100206	PRJEB42417	OASN0090	Y	Y
ERR5100210	PRJEB42417	OASN0101	Y	Y
ERR5100211	PRJEB42417	OASN0099	Y	Y
ERR5100212	PRJEB42417	OASN0095	Y	Y
ERR5100213	PRJEB42417	OASN0100	Y	Y
ERR5100214	PRJEB42417	OASN0098	Y	Y
ERR5100216	PRJEB42417	OASN0088	Y	Y
ERR5100217	PRJEB42417	OASN0102	Y	Y
ERR5100218	PRJEB42417	OASN0087	Y	Y
ERR5100219	PRJEB42417	OASN0108	Y	Y
ERR5100220	PRJEB42417	OASN0075	Y	Y
ERR5100221	PRJEB42417	OASN0094	Y	Y
ERR5100222	PRJEB42417	OASN0066	Y	Y
ERR5100223	PRJEB42417	OASN0104	Y	Y
ERR5100224	PRJEB42417	OASN0109	Y	Y
ERR5100225	PRJEB42417	OASN0103	Y	Y
ERR5100227	PRJEB42417	OASN0063	Y	Y
ERR5100229	PRJEB42417	OASN0069	Y	Y
ERR5100232	PRJEB42417	OASN0096	Y	Y
ERR5100233	PRJEB42417	OASN0112	Y	Y
ERR5100234	PRJEB42417	OASN0110	Y	Y
ERR5100236	PRJEB42417	OASN0105	Y	Y
ERR5100237	PRJEB42417	OASN0093	Y	Y
ERR5100238	PRJEB42417	OASN0111	Y	Y
ERR5100239	PRJEB42417	OASN0119	Y	Y
ERR5100240	PRJEB42417	OASN0123	Y	Y
ERR5100241	PRJEB42417	OASN0107	Y	Y
ERR5100243	PRJEB42417	OASN0118	Y	Y
ERR5100244	PRJEB42417	OASN0116	Y	Y
ERR5100245	PRJEB42417	OASN0106	Y	Y
ERR5100246	PRJEB42417	OASN0117	Y	Y
ERR5100247	PRJEB42417	OASN0065	Y	Y
ERR5100250	PRJEB42417	OASN0113	Y	Y
ERR5100251	PRJEB42417	OASN0114	Y	Y
ERR5100252	PRJEB42417	OASN0097	Y	Y
ERR5100266	PRJEB42417	OASN0130	Y	Y
ERR5100268	PRJEB42417	OASN0128	Y	Y
ERR5100270	PRJEB42417	OASN0135	Y	Y
ERR5100273	PRJEB42417	OASN0131	Y	Y
ERR5100274	PRJEB42417	OASN0133	Y	Y
ERR5100275	PRJEB42417	OASN0125	Y	Y
ERR5100276	PRJEB42417	OASN0120	Y	Y
ERR5100277	PRJEB42417	OASN0134	Y	Y
ERR5100278	PRJEB42417	OASN0137	Y	Y
ERR5100279	PRJEB42417	OASN0016	Y	Y
ERR5100280	PRJEB42417	OASN0138	Y	Y
ERR5100281	PRJEB42417	OASN0122	Y	Y
ERR5100285	PRJEB42417	OASN0126	Y	Y
ERR5100287	PRJEB42417	OASN0115	Y	Y
ERR5100288	PRJEB42417	OASN0124	Y	Y
ERR5100289	PRJEB42417	OASN0142	Y	Y
ERR5100290	PRJEB42417	OASN0140	Y	Y
ERR5100291	PRJEB42417	OASN0121	Y	Y
ERR5100292	PRJEB42417	OASN0139	Y	Y
ERR5100293	PRJEB42417	OASN0014	Y	Y
ERR5100294	PRJEB42417	OASN0132	Y	Y
ERR5100295	PRJEB42417	OASN0143	Y	Y
ERR5100297	PRJEB42417	OASN0129	Y	Y
ERR5100298	PRJEB42417	OASN0127	Y	Y
ERR5100299	PRJEB42417	OASN0013	Y	Y
ERR5100300	PRJEB42417	OASN0141	Y	Y
ERR5100301	PRJEB42417	OASN0017	Y	Y
ERR5100302	PRJEB42417	OASN0147	Y	Y
ERR5100304	PRJEB42417	OASN0009	Y	Y
ERR5100305	PRJEB42417	OASN0007	Y	Y
ERR5100306	PRJEB42417	OASN0002	Y	Y
ERR5100308	PRJEB42417	OASN0144	Y	Y
ERR5100309	PRJEB42417	OASN0136	Y	Y
ERR5100310	PRJEB42417	OASN0004	Y	Y
ERR5100311	PRJEB42417	OASN0005	Y	Y
ERR5100312	PRJEB42417	OASN0146	Y	Y
ERR5100313	PRJEB42417	OASN0010	Y	Y
ERR5100314	PRJEB42417	OASN0145	Y	Y
ERR5100315	PRJEB42417	OASN0015	Y	Y
ERR5100316	PRJEB42417	OASN0022	Y	Y
ERR5100317	PRJEB42417	OASN0003	Y	Y
ERR5100318	PRJEB42417	OASN0019	Y	Y
ERR5100319	PRJEB42417	OASN0001	Y	Y
ERR5100320	PRJEB42417	OASN0011	Y	Y
ERR5100321	PRJEB42417	OASN0012	Y	Y
ERR5100322	PRJEB42417	OASN0021	Y	Y
ERR5100323	PRJEB42417	OASN0006	Y	Y
ERR5100324	PRJEB42417	OASN0018	Y	Y
ERR5100593	PRJEB42417	OASN0020	Y	Y
ERR5100594	PRJEB42417	OASN0008	Y	Y
ERR5100641	PRJEB42417	OASN0158	Y	Y
ERR5100642	PRJEB42417	OASN0159	Y	Y
ERR5100643	PRJEB42417	OASN0155	Y	Y
ERR5100644	PRJEB42417	OASN0160	Y	Y
ERR5100645	PRJEB42417	OASN0164	Y	Y
ERR5100646	PRJEB42417	OASN0169	Y	Y
ERR5100647	PRJEB42417	OASN0166	Y	Y
ERR5100648	PRJEB42417	OASN0150	Y	Y
ERR5100649	PRJEB42417	OASN0161	Y	Y
ERR5100650	PRJEB42417	OASN0151	Y	Y
ERR5100651	PRJEB42417	OASN0163	Y	Y
ERR5100652	PRJEB42417	OASN0156	Y	Y
ERR5100653	PRJEB42417	OASN0153	Y	Y
ERR5100654	PRJEB42417	OASN0162	Y	Y
ERR5100655	PRJEB42417	OASN0152		Y
ERR5100656	PRJEB42417	OASN0165	Y	Y
ERR5100657	PRJEB42417	OASN0149	Y	Y
ERR5100658	PRJEB42417	OASN0174	Y	Y
ERR5100659	PRJEB42417	OASN0172	Y	Y
ERR5100660	PRJEB42417	OASN0168	Y	Y
ERR5100661	PRJEB42417	OASN0148	Y	Y
ERR5100662	PRJEB42417	OASN0173	Y	Y
ERR5100663	PRJEB42417	OASN0175	Y	Y
ERR5100664	PRJEB42417	OASN0176	Y	Y
ERR5100665	PRJEB42417	OASN0171	Y	Y
ERR5100666	PRJEB42417	OASN0177	Y	Y
ERR5100667	PRJEB42417	OASN0183	Y	Y
ERR5100668	PRJEB42417	OASN0182	Y	Y
ERR5100669	PRJEB42417	OASN0154	Y	Y
ERR5100670	PRJEB42417	OASN0184	Y	Y
ERR5100671	PRJEB42417	OASN0185	Y	Y
ERR5100672	PRJEB42417	OASN0181	Y	Y
ERR5100673	PRJEB42417	OASN0195	Y	Y
ERR5100674	PRJEB42417	OASN0186	Y	Y
ERR5100675	PRJEB42417	OASN0179	Y	Y
ERR5100676	PRJEB42417	OASN0157	Y	Y
ERR5100677	PRJEB42417	OASN0191	Y	Y
ERR5100678	PRJEB42417	OASN0192	Y	Y
ERR5100680	PRJEB42417	OASN0167	Y	Y
ERR5100681	PRJEB42417	OASN0180	Y	Y
ERR5100682	PRJEB42417	OASN0204	Y	Y
ERR5100683	PRJEB42417	OASN0170	Y	Y
ERR5100685	PRJEB42417	OASN0194	Y	Y
ERR5100686	PRJEB42417	OASN0190	Y	Y
ERR5100687	PRJEB42417	OASN0189	Y	Y
ERR5100688	PRJEB42417	OASN0198	Y	Y
ERR5100689	PRJEB42417	OASN0193	Y	Y
ERR5100690	PRJEB42417	OASN0209	Y	Y
ERR5100691	PRJEB42417	OASN0207	Y	Y
ERR5100692	PRJEB42417	OASN0211	Y	Y
ERR5100694	PRJEB42417	OASN0205	Y	Y
ERR5100695	PRJEB42417	OASN0213	Y	Y
ERR5100696	PRJEB42417	OASN0206	Y	Y
ERR5100697	PRJEB42417	OASN0197	Y	Y
ERR5100698	PRJEB42417	OASN0196	Y	Y
ERR5100699	PRJEB42417	OASN0215	Y	Y
ERR5100700	PRJEB42417	OASN0216	Y	Y
ERR5100701	PRJEB42417	OASN0210	Y	Y
ERR5100702	PRJEB42417	OASN0224	Y	Y
ERR5100703	PRJEB42417	OASN0199	Y	Y
ERR5100704	PRJEB42417	OASN0188	Y	Y
ERR5100705	PRJEB42417	OASN0187	Y	Y
ERR5100706	PRJEB42417	OASN0178	Y	Y
ERR5100707	PRJEB42417	OASN0214	Y	Y
ERR5100708	PRJEB42417	OASN0231	Y	Y
ERR5100709	PRJEB42417	OASN0225	Y	Y
ERR5100710	PRJEB42417	OASN0223	Y	Y
ERR5100711	PRJEB42417	OASN0200	Y	Y
ERR5100712	PRJEB42417	OASN0218	Y	Y
ERR5100713	PRJEB42417	OASN0232	Y	Y
ERR5100714	PRJEB42417	OASN0212	Y	Y
ERR5100715	PRJEB42417	OASN0202	Y	Y
ERR5100716	PRJEB42417	OASN0229	Y	Y
ERR5100717	PRJEB42417	OASN0201	Y	Y
ERR5100718	PRJEB42417	OASN0208	Y	Y
ERR5100719	PRJEB42417	OASN0230	Y	Y
ERR5100720	PRJEB42417	OASN0203	Y	Y
ERR5100721	PRJEB42417	OASN0238	Y	Y
ERR5100722	PRJEB42417	OASN0226	Y	Y
ERR5100723	PRJEB42417	OASN0217	Y	Y
ERR5100724	PRJEB42417	OASN0222	Y	Y
ERR5100725	PRJEB42417	OASN0239	Y	Y
ERR5100726	PRJEB42417	OASN0221	Y	Y
ERR5100728	PRJEB42417	OASN0246	Y	Y
ERR5100729	PRJEB42417	OASN0242	Y	Y
ERR5100730	PRJEB42417	OASN0233	Y	Y
ERR5100731	PRJEB42417	OASN0240	Y	Y
ERR5100733	PRJEB42417	OASN0234	Y	Y
ERR5100734	PRJEB42417	OASN0227	Y	Y
ERR5100736	PRJEB42417	OASN0245	Y	Y
ERR5100737	PRJEB42417	OASN0235	Y	Y
ERR5100738	PRJEB42417	OASN0244	Y	Y
ERR5100741	PRJEB42417	OASN0247	Y	Y
ERR5100742	PRJEB42417	OASN0248	Y	Y
ERR5100743	PRJEB42417	OASN0249	Y	Y
ERR5100744	PRJEB42417	OASN0228	Y	Y
ERR5100746	PRJEB42417	OASN0219	Y	Y
ERR5100747	PRJEB42417	OASN0236	Y	Y
ERR5100748	PRJEB42417	OASN0255	Y	Y
ERR5100749	PRJEB42417	OASN0252	Y	Y
ERR5100750	PRJEB42417	OASN0250	Y	Y
ERR5100751	PRJEB42417	OASN0253	Y	Y
ERR5100752	PRJEB42417	OASN0258	Y	Y
ERR5100753	PRJEB42417	OASN0259	Y	Y
ERR5100754	PRJEB42417	OASN0251	Y	Y
ERR5100755	PRJEB42417	OASN0257	Y	Y
ERR5100756	PRJEB42417	OASN0254	Y	Y
ERR5100757	PRJEB42417	OASN0270	Y	Y
ERR5100758	PRJEB42417	OASN0263	Y	Y
ERR5100759	PRJEB42417	OASN0267	Y	Y
ERR5100760	PRJEB42417	OASN0262	Y	Y
ERR5100761	PRJEB42417	OASN0220	Y	Y
ERR5100762	PRJEB42417	OASN0256	Y	Y
ERR5100763	PRJEB42417	OASN0261	Y	Y
ERR5100764	PRJEB42417	OASN0243	Y	Y
ERR5100765	PRJEB42417	OASN0271	Y	Y
ERR5100766	PRJEB42417	OASN0260	Y	Y
ERR5100767	PRJEB42417	OASN0268	Y	Y
ERR5100768	PRJEB42417	OASN0265	Y	Y
ERR5100769	PRJEB42417	OASN0272	Y	Y
ERR5100770	PRJEB42417	OASN0274	Y	Y
ERR5100771	PRJEB42417	OASN0266	Y	Y
ERR5100772	PRJEB42417	OASN0284	Y	Y
ERR5100773	PRJEB42417	OASN0269	Y	Y
ERR5100774	PRJEB42417	OASN0279	Y	Y
ERR5100776	PRJEB42417	OASN0273	Y	Y
ERR5100777	PRJEB42417	OASN0276	Y	Y
ERR5100778	PRJEB42417	OASN0278	Y	Y
ERR5100779	PRJEB42417	OASN0264	Y	Y
ERR5100780	PRJEB42417	OASN0282	Y	Y
ERR5100781	PRJEB42417	OASN0294	Y	Y
ERR5100782	PRJEB42417	OASN0275	Y	Y
ERR5100783	PRJEB42417	OASN0241	Y	Y
ERR5100784	PRJEB42417	OASN0280	Y	Y
ERR5100785	PRJEB42417	OASN0296	Y	Y
ERR5100787	PRJEB42417	OASN0283	Y	Y
ERR5100788	PRJEB42417	OASN0293	Y	Y
ERR5100789	PRJEB42417	OASN0281	Y	Y
ERR5100790	PRJEB42417	OASN0295	Y	Y
ERR5100791	PRJEB42417	OASN0285	Y	Y
ERR5100792	PRJEB42417	OASN0304	Y	Y
ERR5100793	PRJEB42417	OASN0305	Y	Y
ERR5100794	PRJEB42417	OASN0309	Y	Y
ERR5100795	PRJEB42417	OASN0299	Y	Y
ERR5100796	PRJEB42417	OASN0307	Y	Y
ERR5100797	PRJEB42417	OASN0291	Y	Y
ERR5100798	PRJEB42417	OASN0303	Y	Y
ERR5100799	PRJEB42417	OASN0306	Y	Y
ERR5100800	PRJEB42417	OASN0277	Y	Y
ERR5100801	PRJEB42417	OASN0237	Y	Y
ERR5100802	PRJEB42417	OASN0312	Y	Y
ERR5100803	PRJEB42417	OASN0310	Y	Y
ERR5100804	PRJEB42417	OASN0308	Y	Y
ERR5100805	PRJEB42417	OASN0290	Y	Y
ERR5100806	PRJEB42417	OASN0287	Y	Y
ERR5100807	PRJEB42417	OASN0286	Y	Y
ERR5100808	PRJEB42417	OASN0316	Y	Y
ERR5100809	PRJEB42417	OASN0297	Y	Y
ERR5100810	PRJEB42417	OASN0301	Y	Y
ERR5100811	PRJEB42417	OASN0321	Y	Y
ERR5100812	PRJEB42417	OASN0317	Y	Y
ERR5100813	PRJEB42417	OASN0313	Y	Y
ERR5100814	PRJEB42417	OASN0318	Y	Y
ERR5100815	PRJEB42417	OASN0300	Y	Y
ERR5100816	PRJEB42417	OASN0302	Y	Y
ERR5100817	PRJEB42417	OASN0289	Y	Y
ERR5100818	PRJEB42417	OASN0298	Y	Y
ERR5100819	PRJEB42417	OASN0288	Y	Y
ERR5100820	PRJEB42417	OASN0322	Y	Y
ERR5100821	PRJEB42417	OASN0292	Y	Y
ERR5100823	PRJEB42417	OASN0334	Y	Y
ERR5100859	PRJEB42417	OASN0314	Y	Y
ERR5100860	PRJEB42417	OASN0311	Y	Y
ERR5100861	PRJEB42417	OASN0332	Y	Y
ERR5100862	PRJEB42417	OASN0340	Y	Y
ERR5100863	PRJEB42417	OASN0320	Y	Y
ERR5100864	PRJEB42417	OASN0326	Y	Y
ERR5100865	PRJEB42417	OASN0333	Y	Y
ERR5100866	PRJEB42417	OASN0331	Y	Y
ERR5100867	PRJEB42417	OASN0330	Y	Y
ERR5100868	PRJEB42417	OASN0319	Y	Y
ERR5100870	PRJEB42417	OASN0315	Y	Y
ERR5100871	PRJEB42417	OASN0335	Y	Y
ERR5100872	PRJEB42417	OASN0345	Y	Y
ERR5100873	PRJEB42417	OASN0324	Y	Y
ERR5100874	PRJEB42417	OASN0327	Y	Y
ERR5100875	PRJEB42417	OASN0336	Y	Y
ERR5100876	PRJEB42417	OASN0347	Y	Y
ERR5100877	PRJEB42417	OASN0349	Y	Y
ERR5100878	PRJEB42417	OASN0348	Y	Y
ERR5100879	PRJEB42417	OASN0346	Y	Y
ERR5100880	PRJEB42417	OASN0350	Y	Y
ERR5100881	PRJEB42417	OASN0339	Y	Y
ERR5100882	PRJEB42417	OASN0325	Y	Y
ERR5100884	PRJEB42417	OASN0352	Y	Y
ERR5100886	PRJEB42417	OASN0360	Y	Y
ERR5100887	PRJEB42417	OASN0323	Y	Y
ERR5100888	PRJEB42417	OASN0337	Y	Y
ERR5100890	PRJEB42417	OASN0365	Y	Y
ERR5100891	PRJEB42417	OASN0355	Y	Y
ERR5100892	PRJEB42417	OASN0362	Y	Y
ERR5100893	PRJEB42417	OASN0342	Y	Y
ERR5100894	PRJEB42417	OASN0361	Y	Y
ERR5100895	PRJEB42417	OASN0329	Y	Y
ERR5100896	PRJEB42417	OASN0356	Y	Y
ERR5100897	PRJEB42417	OASN0363	Y	Y
ERR5100898	PRJEB42417	OASN0328	Y	Y
ERR5100899	PRJEB42417	OASN0364	Y	Y
ERR5100900	PRJEB42417	OASN0338	Y	Y
ERR5100901	PRJEB42417	OASN0353	Y	Y
ERR5100902	PRJEB42417	OASN0351	Y	Y
ERR5100903	PRJEB42417	OASN0359	Y	Y
ERR5100904	PRJEB42417	OASN0343	Y	Y
ERR5100905	PRJEB42417	OASN0358	Y	Y
ERR5100906	PRJEB42417	OASN0341	Y	Y
ERR5100907	PRJEB42417	OASN0354	Y	Y
ERR5100908	PRJEB42417	OASN0367	Y	Y
ERR5100909	PRJEB42417	OASN0344	Y	Y
ERR5100910	PRJEB42417	OASN0357	Y	Y
ERR5100911	PRJEB42417	OASN0369	Y	Y
ERR5100912	PRJEB42417	OASN0368	Y	Y
ERR5100913	PRJEB42417	OASN0366	Y	Y
ERR3134134	PRJEB12316	OAGT0005	Y	Y
ERR3134135	PRJEB12316	OAGT0004	Y	Y
ERR3134136	PRJEB12316	OAGT0002	Y	Y
ERR3134137	PRJEB12316	OAGT0003	Y	Y
ERR3134138	PRJEB12316	OAGT0001	Y	Y
